4	98342195
4	98607332
4	99082840
4	99144245
4	99687941
4	102327305
4	102952050
4	104280490
4	104775704
4	105601036
4	105829403
4	106643539
4	106810048
4	111186363
4	111628393
4	115930356
4	116460441
4	117037586
4	120462326
4	120930693
4	124635124
4	130612837
4	131480148
4	132425057
4	132952654
4	133086578
4	133931888
4	140478484
4	143741083
4	144735418
4	150974117
4	152946716
4	153017205
4	157817493
4	164313160
4	165717625
4	165916390
4	166156606
4	166883291
4	170196598
4	172175293
4	175425162
4	176322547
4	181085112
4	185774946
4	188642483
5	2586379
5	10336907
5	11735785
5	14984782
5	15143006
5	16183841
5	20312096
5	22384022
5	23097025
5	23131500
5	23482440
5	24375171
5	25159433
5	25608671
5	25963306
5	26984239
5	27834085
5	28081956
5	28559126
5	33582899
5	36522609
5	37608774
5	39338816
5	43270046
5	44764847
5	46268854
5	50734232
5	53054972
5	53348267
5	55267619
5	56988007
5	59312722
5	64688599
5	65614878
5	65791498
5	67315183
5	67315184
5	72642267
5	74513864
5	75315587
5	79146093
5	79152820
5	80112441
5	82883097
5	90390906
5	90599520
5	97282229
5	97282355
5	100246955
5	104020377
5	105333433
5	106789733
5	107057131
5	108367192
5	110569193
5	116190401
5	116301268
5	120743846
5	122351901
5	126806943
5	130449753
5	131738580
5	134491895
5	135936125
5	139555031
5	140365052
5	142843291
5	151067572
5	153899920
5	156645793
5	159804083
5	161947790
5	162001782
5	162407275
5	163977341
5	164157418
5	165505428
5	166313480
5	172996949
5	173169047
5	176198923
5	178004393
5	178110086
5	180354057
6	462711
6	6524419
6	7255456
6	7509535
6	14028517
6	14084459
6	18217150
6	18435362
6	19659516
6	22015897
6	22485197
6	26696051
6	27650118
6	28467093
6	30533911
6	32764245
6	34526099
6	35660496
6	40473116
6	44475950
6	48703350
6	50501123
6	56342536
6	62023053
6	62530468
6	63534552
6	66116756
6	68129694
6	68449962
6	68449963
6	68449964
6	69599785
6	73538917
6	75857215
6	77270285
6	78170028
6	78607585
6	79445317
6	80312456
6	81207516
6	81437089
6	81762622
6	82060028
6	84030508
6	87236680
6	87351416
6	88773702
6	91601447
6	92867923
6	95661431
6	96557897
6	98187727
6	98578055
6	101714471
6	103698918
6	104848277
6	106760118
6	113887613
6	119732349
6	120270483
6	121962022
6	123777384
6	125908438
6	127513913
6	129911239
6	132336150
6	135946976
6	139296943
6	141592857
6	142036761
6	142086521
6	142405133
6	142446573
6	142446597
6	143126722
6	143419309
6	143487818
6	147578153
6	148053708
6	148063097
6	148718570
6	149352010
6	152344239
6	152831227
6	153270243
6	160477386
6	162907042
6	167086866
6	170717915
7	755163
7	5142298
7	7409738
7	7484031
7	9379840
7	12301573
7	12797777
7	13230238
7	13719973
7	14487295
7	16908707
7	19154018
7	21239701
7	24040380
7	28120421
7	30023505
7	30266881
7	33949165
7	34510597
7	34577832
7	36685560
7	37004615
7	37175067
7	41247521
7	46166422
7	47794543
7	54103026
7	63451223
7	64039132
7	66948578
7	67111411
7	67135333
7	67911322
7	68697651
7	75955926
7	76570805
7	79926432
7	80640000
7	82447671
7	82462958
7	83247736
7	83302777
7	85118678
7	85240921
7	86006213
7	87477651
7	100847452
7	101133643
7	107148974
7	107856423
7	108772114
7	111987077
7	114158789
7	118109323
7	118729328
7	119130182
7	119511974
7	120859403
7	125445305
7	132525715
7	135927117
7	139164136
7	142568507
7	143184187
7	148910777
7	149460881
7	153365953
7	156704883
8	1902602
8	8289026
8	8491751
8	8869037
8	14316017
8	14749814
8	16288817
8	27599063
8	29447182
8	29666160
8	30200007
8	30896265
8	36305621
8	41668038
8	47199846
8	48171994
8	49584038
8	52645972
8	55595692
8	57199941
8	59007328
8	59193675
8	59876908
8	62072814
8	69599051
8	76983726
8	91347478
8	93685448
8	105254673
8	105730350
8	108296989
8	112287440
8	114275490
8	114563352
8	117163292
8	126431412
8	127283205
8	130194548
8	130862620
8	132291237
8	133372529
8	144607238
9	235866
9	540017
9	1097492
9	5008824
9	11918910
9	13757048
9	18074045
9	19306789
9	19594297
9	23145572
9	24533160
9	25274879
9	29761037
9	32224548
9	37637119
9	38026422
9	38063248
9	39055391
9	68288414
9	73023950
9	75826672
9	76081154
9	76337440
9	77636651
9	80150285
9	80296966
9	81428932
9	83799219
9	84740963
9	86685387
9	87146535
9	88374205
9	97000762
9	106266489
9	108875053
9	111600932
9	113892486
9	115404892
9	118652500
9	118781181
9	118876157
9	123118288
9	123929810
9	127087180
9	130339885
9	131456174
10	2964076
10	5551639
10	7525260
10	12752287
10	16021181
10	19969168
10	20048190
10	27046155
10	27648494
10	31359238
10	33004132
10	33022682
10	33456668
10	34171284
10	35641501
10	36440661
10	36739410
10	36940749
10	43778293
10	45836388
10	48409776
10	52670039
10	54894797
10	55047728
10	57288012
10	57479732
10	57733706
10	59261736
10	64095451
10	64772292
10	67853862
10	74377649
10	74943533
10	77274889
10	78184023
10	79647311
10	83178203
10	85684375
10	85837550
10	87870688
10	91248371
10	92598183
10	94191590
10	96089244
10	96243453
10	96750734
10	96862550
10	98892200
10	105937902
10	107205465
10	108851285
10	109410235
10	111417598
10	112372768
10	115183895
10	117057006
10	119159984
10	121827379
10	125263934
10	126697654
10	129820300
10	131209348
11	11954070
11	15430859
11	15594121
11	15913470
11	23098290
11	23866480
11	23928490
11	24082301
11	24228483
11	24265938
11	24592452
11	25327546
11	25732389
11	28113597
11	28988838
11	29325170
11	30144444
11	30706074
11	31812958
11	34166785
11	39256472
11	47212692
11	48431331
11	48810661
11	50650735
11	51340016
11	56151684
11	58951503
11	61990952
11	64865284
11	65456805
11	68425182
11	70697490
11	73825893
11	76515209
11	81237050
11	86989213
11	88759918
11	89549793
11	91541636
11	91674685
11	91788980
11	92945130
11	93985396
11	98245915
11	98301849
11	98606762
11	100887063
11	101116279
11	101311911
11	101458710
11	102636522
11	102851180
11	104641403
11	105099563
11	105265237
11	105797546
11	106411680
11	108992955
11	113281689
11	116212708
11	117855370
11	123567869
11	125034644
11	125155957
12	1385785
12	4240084
12	15058352
12	15313856
12	16027629
12	18793056
12	22384117
12	24808696
12	33579666
12	34083910
12	39052772
12	39317635
12	39761290
12	44281466
12	44533011
12	47538179
12	47758925
12	47774021
12	48582815
12	51126224
12	51448145
12	52704340
12	54300272
12	57961278
12	61072750
12	62790778
12	63211290
12	65354749
12	71808290
12	74224862
12	74251422
12	75073418
12	75682779
12	85478469
12	85836298
12	87945580
12	88107680
12	91015663
12	100219346
12	101898952
12	102694483
12	103366591
12	103590189
12	105995064
12	108858750
12	111205436
12	111852084
12	115486981
12	116741896
12	116803299
12	118338585
12	119775880
12	121097977
12	124605158
12	126971307
12	128301191
12	128946849
12	129413798
12	129918508
12	130715883
12	132195277
13	21122772
13	22990475
13	23724806
13	34573215
13	35054090
13	36204211
13	36204223
13	36212133
13	48277242
13	50029329
13	51256286
13	56606492
13	56649285
13	56894687
13	57523958
13	58539612
13	59331219
13	60943094
13	61224751
13	63276296
13	63303544
13	63354355
13	65672742
13	69274373
13	69900350
13	72627523
13	74048524
13	75654436
13	79800417
13	81073711
13	82025919
13	82213349
13	82625880
13	82665624
13	84067315
13	84460142
13	84948014
13	85197173
13	85844499
13	86517793
13	89026162
13	89094194
13	90068946
13	93744084
13	97463027
13	100601875
13	102998927
13	103723447
13	103749763
13	104602986
13	105756114
13	106475230
13	106991189
13	110209196
13	112069363
13	112933384
13	113443589
13	114156993
14	20298374
14	20819970
14	24494171
14	25107522
14	26542983
14	27329329
14	27392143
14	28582183
14	29377864
14	34945562
14	38481033
14	38949977
14	39460078
14	40575017
14	40605549
14	43477063
14	45286124
14	46154282
14	47238508
14	49698294
14	57015284
14	60902401
14	62148147
14	63701387
14	64125171
14	81108995
14	85892279
14	90650899
14	92270655
14	104772531
14	104969180
15	22324418
15	24000259
15	24973217
15	27555498
15	33877234
15	34871009
15	35349271
15	35401362
15	37469827
15	37828269
15	50051396
15	51001106
15	52425658
15	53334464
15	57361839
15	58894573
15	64270995
15	65224910
15	65588896
15	87868734
15	89669038
15	92171136
15	100812140
16	93961
16	1094796
16	2265301
16	2829355
16	3934863
16	4156209
16	9335964
16	16987401
16	19763093
16	20496439
16	25890356
16	27124547
16	28513986
16	34270829
16	34809183
16	51529187
16	53560728
16	58264470
16	59020021
16	59800859
16	62810565
16	63534745
16	67041792
16	67842112
16	72203591
16	72684249
16	72922410
16	78476150
16	81077733
16	81421578
16	85747241
16	86512149
17	3830209
17	9775993
17	17267700
17	17394480
17	17394481
17	17394482
17	25470248
17	27589747
17	27631287
17	28478064
17	28613526
17	28925599
17	31999022
17	33290227
17	33434252
17	34208088
17	34851021
17	36043651
17	36774629
17	36978353
17	37474680
17	44363560
17	46901352
17	50530878
17	51536889
17	51853893
17	52636080
17	54649573
17	55350025
17	59269901
17	60197334
17	65606864
17	67162568
17	67207430
17	69603055
17	71644080
17	73053916
17	74153710
17	76246240
17	78273413
18	8115658
18	10063446
18	19650020
18	19817680
18	21392216
18	22890302
18	24347360
18	26109369
18	26113413
18	27420888
18	35760158
18	38058775
18	39434967
18	39688839
18	47708606
18	50610965
18	50981186
18	50981400
18	51338464
18	53102276
18	53164738
18	62520254
18	64383643
18	64527650
18	64993657
18	66058283
18	69441976
18	70917198
18	73373465
18	74239581
18	77253932
19	2261283
19	2600851
19	2787870
19	3157653
19	12662438
19	15639920
19	15864920
19	20273479
19	24342551
19	28915955
19	29287785
19	30647242
19	30740493
19	31182545
19	33954285
19	34896090
19	34925932
19	38601842
19	39068675
19	40717817
19	43156142
19	44553972
19	45132839
19	49485973
19	50736238
19	57627183
20	4371986
20	4465446
20	6799775
20	10873173
20	12409842
20	17438460
20	24092816
20	24462984
20	24565003
20	26238835
20	33302539
20	36481702
20	38836128
20	51436610
20	51969635
20	56165512
20	61943475
20	62040507
20	62538146
21	16615048
21	17856797
21	21883987
21	22992946
21	24521982
21	25057706
21	26339336
21	26847957
21	28097063
21	29283360
21	31203642
21	31747866
21	31782386
21	34676478
21	37152488
21	38376386
21	41713532
21	47643788
21	48005354
22	20949581
22	27660893
22	29286984
22	32490563
22	35637837
X	499258
X	572201
X	4073717
X	8543117
X	16907021
X	19436536
X	20961691
X	25519232
X	43407382
X	49538235
X	52904753
X	62298362
X	63576462
X	66428549
X	67730420
X	68251403
X	72203432
X	72866510
X	78663023
X	78939099
X	80519105
X	83468812
X	85879201
X	89459505
X	91445120
X	91633959
X	92259539
X	95394616
X	104643163
X	106087827
X	112233789
X	112465509
X	123061246
X	123601094
X	124396057
X	127732057
X	134613917
X	140808108
X	143817784
X	154974456
Y	3493103
Y	3790963
Y	8519877
Y	9470078
Y	9973934
Y	15249916
Y	15249944
Y	16587909
Y	16992126
Y	17215875
Y	17835215
Y	18974766
Y	21652640
Y	23162319
Y	28694531
